Date	CampaignId	CampaignName	AdGroupId	AdGroupName	AdId	Impressions	Clicks	Ctr	Cost	AvgCpc	Conversions	Revenue
2026-09-09	118776779	Поиск Свадебные банкеты	5552984287	провести свадьбу в москве	16902921641	3	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984287	провести свадьбу в москве	16902921642	4	1	25.00	204.63	204.63	1	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984287	провести свадьбу в москве	16902921643	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984289	ресторан в москве для проведения свадьбы	16902921649	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984289	ресторан в москве для проведения свадьбы	16902921650	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984289	ресторан в москве для проведения свадьбы	16902921651	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984289	ресторан в москве для проведения свадьбы	16902921652	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984292	ресторан для свадьбы	16902921661	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984292	ресторан для свадьбы	16902921662	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984292	ресторан для свадьбы	16902921663	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984304	рестораны для проведения свадьбы	16902921710	3	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984305	рестораны для свадьбы в москве	16902921715	2	1	50.00	263.79	263.79	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984312	свадебные залы москвы	16902921741	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984312	свадебные залы москвы	16902921743	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984313	свадебные рестораны в москве	16902921745	4	1	25.00	275.38	275.38	1	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984317	свадебный зал	16902921762	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984318	свадебный ресторан	16902921766	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984319	свадьба в москве где	16902921769	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984319	свадьба в москве где	16902921771	4	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984325	свадьба цена	16902921793	4	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984325	свадьба цена	16902921794	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984325	свадьба цена	16902921795	3	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984327	сколько стоит свадьба в москве	16902921801	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984327	сколько стоит свадьба в москве	16902921803	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984328	снять зал для свадьбы	16902921807	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984332	сыграть свадьбу в москве	16902921821	1	1	100.00	334.33	334.33	1	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984332	сыграть свадьбу в москве	16902921823	5	1	20.00	371.73	371.73	2	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984333	услуги проведения свадьбы	16902921826	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984334	уютный ресторан для свадьбы	16902921831	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984341	свадьба в ресторане	16902921857	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984342	отметить свадьбу в ресторане	16902921862	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984346	место для свадебной церемонии	16902921878	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984351	ресторан для свадьбы в москве	16902921897	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984351	ресторан для свадьбы в москве	16902921898	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984351	ресторан для свадьбы в москве	16902921899	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5552984351	ресторан для свадьбы в москве	16902921900	1	1	100.00	137.23	137.23	1	0.00
2026-09-09	118776785	Ремаркетинг	5552984378	Новая группа	16902928679	22	1	4.55	0.00	0.00	1	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5596541487	банкетный зал для свадьбы москва	17078756108	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776779	Поиск Свадебные банкеты	5596541487	банкетный зал для свадьбы москва	17078756109	2	0	0.00	0.00	--	0	0.00
2026-09-09	700792063	Тест РСЯ банкет	5598457174	Банкеты	17085709723	119	1	0.84	0.25	0.25	0	0.00
2026-09-09	700792063	Тест РСЯ банкет	5598457174	Банкеты	17085709724	390	22	5.64	57.68	2.62	0	0.00
2026-09-09	700792063	Тест РСЯ банкет	5598457174	Банкеты	17085709725	35894	202	0.56	8505.96	42.11	23	0.00
2026-09-09	700792063	Тест РСЯ банкет	5598457174	Банкеты	17085709726	163	1	0.61	0.55	0.55	0	0.00
2026-09-09	700792063	Тест РСЯ банкет	5598457175	Баннеры	17085709727	152	0	0.00	0.00	--	0	0.00
2026-09-09	700792072	Тест РСЯ конференции	5598457237	зал семинар	17085710062	8	0	0.00	0.00	--	0	0.00
2026-09-09	700792072	Тест РСЯ конференции	5598457238	конференц зал	17085710064	13	0	0.00	0.00	--	0	0.00
2026-09-09	700792072	Тест РСЯ конференции	5598457238	конференц зал	17085710065	1	0	0.00	0.00	--	0	0.00
2026-09-09	700792072	Тест РСЯ конференции	5598457239	место для конференции	17085710067	1	0	0.00	0.00	--	0	0.00
2026-09-09	700792072	Тест РСЯ конференции	5598457241	организовать конференцию	17085710070	1	1	100.00	0.00	0.00	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457300	провести корпоратив	17085710298	15	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457301	корпоративные мероприятия	17085710301	71	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457302	организация корпоратива	17085710304	1215	9	0.74	105.23	11.69	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457303	корпоративный праздник	17085710305	11	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457303	корпоративный праздник	17085710306	455	1	0.22	71.03	71.03	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457303	корпоративный праздник	17085710307	13	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457304	проведение корпоратива	17085710308	12	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457304	проведение корпоратива	17085710309	37	1	2.70	12.65	12.65	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457305	ресторан для корпоратива	17085710311	42	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457307	отметить корпоратив	17085710317	1	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457307	отметить корпоратив	17085710318	40	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457308	корпоратив в центре	17085710321	1485	3	0.20	37.82	12.61	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457310	корпоратив на 50 челоек	17085710326	257	1	0.39	6.56	6.56	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457310	корпоратив на 50 челоек	17085710327	7786	55	0.71	408.26	7.42	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457310	корпоратив на 50 челоек	17085710328	326	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457311	корпоратив на 100 челоек	17085710329	49	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457311	корпоратив на 100 челоек	17085710330	136	1	0.74	11.89	11.89	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457311	корпоратив на 100 челоек	17085710331	941	2	0.21	54.75	27.37	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457312	корпоратив на 150 челоек	17085710332	102	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457312	корпоратив на 150 челоек	17085710333	1664	14	0.84	107.32	7.67	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457312	корпоратив на 150 челоек	17085710334	238	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457313	корпоратив на 200 челоек	17085710335	13367	353	2.64	2103.22	5.96	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457313	корпоратив на 200 челоек	17085710336	465	6	1.29	23.17	3.86	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457313	корпоратив на 200 челоек	17085710337	19	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457314	корпоратив на 250 челоек	17085710338	31	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457314	корпоратив на 250 челоек	17085710339	196	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457315	корпоратив на чистых прудах	17085710341	11	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457315	корпоратив на чистых прудах	17085710342	38	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457316	корпоратив на красных воротах	17085710344	5	1	20.00	27.10	27.10	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457316	корпоратив на красных воротах	17085710345	218	3	1.38	33.20	11.07	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457316	корпоратив на красных воротах	17085710346	10	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457317	корпоративы с караоке	17085710347	67	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457317	корпоративы с караоке	17085710348	47	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457317	корпоративы с караоке	17085710349	12	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457318	Баннеры	17085710350	68	12	17.65	68.58	5.72	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457318	Баннеры	17085710352	26	5	19.23	12.79	2.56	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457321	корпоратив 30	17085710360	715	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457321	корпоратив 30	17085710361	179	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457321	корпоратив 30	17085710362	1186	6	0.51	77.54	12.92	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457322	корпоратив 40	17085710363	509	6	1.18	60.42	10.07	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457322	корпоратив 40	17085710364	104	13	12.50	69.01	5.31	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5598457322	корпоратив 40	17085710365	72	1	1.39	9.75	9.75	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457353	свадьба в москве	17085710533	5998	82	1.37	1103.78	13.46	64	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457353	свадьба в москве	17085710534	10558	62	0.59	748.30	12.07	55	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457353	свадьба в москве	17085710535	92	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457353	свадьба в москве	17085710536	78	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457354	свадебный ресторан	17085710537	4	0	0.00	0.00	--	1	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457354	свадебный ресторан	17085710538	140	11	7.86	141.42	12.86	6	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457354	свадебный ресторан	17085710539	28	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457354	свадебный ресторан	17085710540	20	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457355	площадка для свадьбы	17085710541	14	5	35.71	5.20	1.04	3	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457355	площадка для свадьбы	17085710542	7	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457355	площадка для свадьбы	17085710543	7	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457355	площадка для свадьбы	17085710544	10	1	10.00	0.27	0.27	1	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457356	веранда для свадьбы	17085710545	1	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457356	веранда для свадьбы	17085710546	956	0	0.00	0.00	--	1	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457356	веранда для свадьбы	17085710547	14	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457356	веранда для свадьбы	17085710548	30	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457357	свадебный зал	17085710549	25	1	4.00	0.33	0.33	1	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457357	свадебный зал	17085710550	110	2	1.82	1.67	0.84	2	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457357	свадебный зал	17085710551	47	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457357	свадебный зал	17085710552	68	9	13.24	5.74	0.64	8	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457358	свадьба под ключ	17085710553	35	5	14.29	2.04	0.41	5	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457358	свадьба под ключ	17085710554	39	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457358	свадьба под ключ	17085710555	61	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457358	свадьба под ключ	17085710556	44	2	4.55	11.92	5.96	2	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457359	банкет для свадьбы	17085710557	8	1	12.50	0.67	0.67	1	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457359	банкет для свадьбы	17085710558	99	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457359	банкет для свадьбы	17085710559	15	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457359	банкет для свадьбы	17085710560	74	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457360	ресторан для свадьбы	17085710561	5	1	20.00	1.44	1.44	1	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457360	ресторан для свадьбы	17085710562	12	1	8.33	0.37	0.37	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457360	ресторан для свадьбы	17085710563	23	0	0.00	0.00	--	1	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457360	ресторан для свадьбы	17085710564	3624	97	2.68	485.24	5.00	86	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457361	зал для свадьбы	17085710565	10	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457361	зал для свадьбы	17085710566	31	0	0.00	0.00	--	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457361	зал для свадьбы	17085710567	116	8	6.90	4.99	0.62	6	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457361	зал для свадьбы	17085710568	25	1	4.00	0.57	0.57	0	0.00
2026-09-09	700792084	Тест РСЯ Свадебные банкеты	5598457362	Ремаркетинг на просмотры страницы свадьбы	17085710569	137	3	2.19	34.63	11.54	2	0.00
2026-09-09	702195391	Тест РСЯ банкет (Похожие сайты)	5622970380	Банкеты	17201006655	1	0	0.00	0.00	--	0	0.00
2026-09-09	702195391	Тест РСЯ банкет (Похожие сайты)	5622970380	Банкеты	17201006656	23	3	13.04	6.95	2.32	0	0.00
2026-09-09	702195391	Тест РСЯ банкет (Похожие сайты)	5622970380	Банкеты	17201006657	397	8	2.02	163.40	20.42	0	0.00
2026-09-09	702195391	Тест РСЯ банкет (Похожие сайты)	5622970380	Банкеты	17201006658	45	13	28.89	76.77	5.91	1	0.00
2026-09-09	702195391	Тест РСЯ банкет (Похожие сайты)	5622970381	Баннеры	17201006659	100	4	4.00	38.35	9.59	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294387	новогодний корпоратив	17235485071	394	1	0.25	50.49	50.49	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294388	корпоративный новый год	17235485072	93	1	1.08	63.20	63.20	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294389	корпоратив на новый год	17235485073	4	0	0.00	0.00	--	0	0.00
2026-09-09	708328266	РСЯ банкетное меню	5734561489	Банкеты	17663635579	19706	168	0.85	2176.92	12.96	5	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739662	помещение для банкета	17718636696	3	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739662	помещение для банкета	17718636698	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739663	проведение банкетов	17718636702	2	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739663	проведение банкетов	17718636703	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739665	ресторан для банкета	17718636708	7	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739668	банкеты корпоративы	17718636722	3	1	33.33	708.02	708.02	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739669	банкеты под ключ	17718636727	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739674	банкет на день рождения	17718636747	12	1	8.33	639.25	639.25	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739676	банкет с полным обслуживанием	17718636756	3	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739678	мероприятия банкеты	17718636764	8	1	12.50	713.66	713.66	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739679	место под банкет	17718636769	2	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739683	банкетная площадка	17718636786	3	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739685	банкетные залы	17718636792	6	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739685	банкетные залы	17718636793	4	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739685	банкетные залы	17718636794	5	1	20.00	1809.53	1809.53	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739685	банкетные залы	17718636795	32	1	3.12	281.27	281.27	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739686	Отметить день рождения в ресторане	17718636796	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739686	Отметить день рождения в ресторане	17718636797	3	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739686	Отметить день рождения в ресторане	17718636799	9	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739687	день рождения в ресторане	17718636804	2	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739687	день рождения в ресторане	17718636805	2	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739687	день рождения в ресторане	17718636807	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739687	день рождения в ресторане	17718636809	6	1	16.67	185.96	185.96	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739690	банкетный зал 80	17718636820	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739692	банкетный зал 100	17718636828	2	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739692	банкетный зал 100	17718636830	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739694	банкетный зал 120	17718636839	4	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739697	банкетный зал 150	17718636850	2	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5750739701	банкетный зал 190	17718636866	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984053	корпоратив на новый год	17770196286	3	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984129	новогодний корпоратив	17770196377	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984129	новогодний корпоратив	17770196378	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984130	новогодний корпоратив 2027	17770196379	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984131	новогодний корпоратив в москве	17770196381	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984131	новогодний корпоратив в москве	17770196382	4	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984189	ресторан для новогоднего корпоратива	17770196409	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5552984189	ресторан для новогоднего корпоратива	17770196410	2	1	50.00	670.98	670.98	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294387	новогодний корпоратив	17770196555	198	1	0.51	45.97	45.97	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294387	новогодний корпоратив	17770196556	198	1	0.51	36.35	36.35	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294388	корпоративный новый год	17770196557	126	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294388	корпоративный новый год	17770196558	75	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294389	корпоратив на новый год	17770196559	2	0	0.00	0.00	--	0	0.00
2026-09-09	700792082	Тест РСЯ Корпоративы	5628294389	корпоратив на новый год	17770196560	5	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5769956561	новогодний корпоратив 2027 москва	17776105636	1	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5770058766	площадка для новогоднего корпоратива	17776485002	2	0	0.00	0.00	--	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5770058767	площадка для корпоратива	17776485005	4	2	50.00	1003.04	501.52	0	0.00
2026-09-09	118776773	Поиск Корпоративы	5770058767	площадка для корпоратива	17776485006	1	0	0.00	0.00	--	0	0.00
2026-09-09	709907560	Поиск Банкеты( конверсии)	5770058773	новогодний банкетный зал	17776485014	1	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918653	помещение для банкета	1915822986185365494	1	1	100.00	121.13	121.13	1	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918655	провести банкет	1915822986185365496	1	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918656	ресторан для банкета	1915822986185365497	14	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918658	банкеты караоке	1915822986185365499	4	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918659	банкеты корпоративы	1915822986185365500	5	1	20.00	391.67	391.67	1	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918660	банкеты под ключ	1915822986185365501	1	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918665	банкет на день рождения	1915822986185365506	17	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918667	банкет с полным обслуживанием	1915822986185365508	1	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918668	банкет фуршет	1915822986185365509	1	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918669	мероприятия банкеты	1915822986185365510	1	1	100.00	330.87	330.87	1	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918673	банкетная площадка	1915822986185365514	4	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918674	ресторан для юбилея	1915822986185365515	2	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918675	банкетные залы	1915822986185365516	35	1	2.86	128.66	128.66	1	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918676	Отметить день рождения в ресторане	1915822986185365517	18	2	11.11	228.58	114.29	2	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918677	день рождения в ресторане	1915822986185365518	9	1	11.11	78.97	78.97	1	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918679	банкетный зал 70	1915822986185365520	2	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918680	банкетный зал 80	1915822986185365521	1	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918682	банкетный зал 100	1915822986185365523	4	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918684	банкетный зал 120	1915822986185365525	2	0	0.00	0.00	--	0	0.00
2026-09-09	712849433	Поиск Банкеты квиз( конверсии)	5773918685	банкетный зал 130	1915822986185365526	2	0	0.00	0.00	--	0	0.00
